event_date,ativo,motivos,selected_motivo,avg_similarity,historical_events_used,reference_dates,reference_motivos,applied_scale,source,status
2024-08-12,EXXO34,"[""Tensões geopolíticas no Oriente Médio"", ""Dados econômicos positivos dos EUA"", ""Resultados trimestrais acima do esperado"", ""Anúncio de dividendos""]",Dados econômicos positivos dos EUA,0.9999999999989992,5,"[""2023-11-02"", ""2023-09-14"", ""2023-09-01"", ""2024-01-25"", ""2024-01-22""]","[""Dados econômicos positivos dos EUA"", ""Dados econômicos positivos dos EUA"", ""Dados econômicos positivos dos EUA"", ""Tensões geopolíticas no Oriente Médio"", ""Tensões geopolíticas no Oriente Médio""]",,residual,feature_only
2024-08-13,EXXO34,"[""preocupações com a demanda global"", ""aumento nos estoques de petróleo dos EUA""]",preocupações com a demanda global,0.9999999999989988,5,"[""2024-05-01"", ""2023-11-08"", ""2023-10-23"", ""2023-10-11"", ""2023-10-02""]","[""Preocupações com a demanda global"", ""Preocupações com a demanda global"", ""preocupações com a demanda global"", ""Preocupações com a demanda global"", ""Preocupações com a demanda global""]",,residual,feature_only
2024-08-19,EXXO34,"[""preocupações com a demanda global"", ""aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado global""]",preocupações com a demanda global,0.9999999999989988,5,"[""2024-05-01"", ""2024-07-19"", ""2024-05-01"", ""2024-04-17"", ""2024-02-01""]","[""Preocupações com a demanda global"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA""]",,residual,feature_only
2024-08-21,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado global""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2022-11-21"", ""2022-10-27"", ""2022-09-23"", ""2022-09-06"", ""2022-08-03""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-08-22,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia globalmente""]",Otimismo com o setor de energia globalmente,0.9999999999989988,5,"[""2023-12-14"", ""2024-07-24"", ""2024-07-18"", ""2024-07-15"", ""2024-06-28""]","[""Otimismo com o setor de energia globalmente"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-08-23,EXXO34,"[""Expectativa de cortes de oferta pela OPEP+"", ""Redução dos estoques de petróleo nos EUA""]",Redução dos estoques de petróleo nos EUA,0.9666051422775371,5,"[""2024-08-07"", ""2024-07-31"", ""2022-04-08"", ""2024-08-07"", ""2024-01-09""]","[""Redução dos estoques de petróleo nos EUA"", ""Redução dos estoques de petróleo nos EUA"", ""Redução dos estoques de petróleo nos EUA"", ""Expectativa de cortes de produção pela OPEP+"", ""Expectativa de cortes de produção pela OPEP+""]",,residual,feature_only
2024-08-26,EXXO34,"[""preocupações com oferta global"", ""expectativas de cortes de produção"", ""Alta do preço internacional do petróleo"", ""Expectativa de dividendos extraordinários""]",preocupações com oferta global,0.9900824700443682,5,"[""2022-07-08"", ""2022-07-07"", ""2022-06-28"", ""2021-03-26"", ""2023-08-09""]","[""preocupações com oferta global"", ""preocupações com oferta global"", ""Preocupações com oferta global"", ""Alta do preço internacional do petróleo"", ""Alta do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-08-27,EXXO34,"[""Aumento dos estoques de petróleo nos EUA"", ""Dados econômicos fracos da China""]",Aumento dos estoques de petróleo nos EUA,0.9999999999989988,5,"[""2024-08-19"", ""2024-07-19"", ""2024-05-01"", ""2024-04-17"", ""2024-02-01""]","[""aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA""]",,residual,feature_only
2024-08-29,EXXO34,"[""Valorização das ações da Exxon Mobil no exterior"", ""Otimismo do mercado com o setor de energia""]",Valorização das ações da Exxon Mobil no exterior,0.9904157811419136,5,"[""2022-12-12"", ""2024-05-09"", ""2023-08-30"", ""2023-01-26"", ""2024-07-25""]","[""Valorização das ações da Exxon Mobil no exterior"", ""Otimismo do mercado com o setor de energia"", ""Otimismo do mercado com o setor de energia"", ""Otimismo do mercado com o setor de energia"", ""Otimismo com o setor de energia""]",,residual,feature_only
2024-09-03,EXXO34,"[""Temores de excesso de oferta"", ""Preocupações com desaceleração econômica global"", ""queda das ações da Exxon Mobil nos EUA"", ""movimento negativo do setor de energia globalmente"", ""queda nos preços internacionais do petróleo"", ""realização de lucros após altas anteriores""]",queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2022-12-28"", ""2022-12-22"", ""2022-11-21"", ""2022-10-27"", ""2022-03-28""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Realização de lucros após altas anteriores""]",,residual,feature_only
2024-09-06,EXXO34,"[""Dados econômicos fracos da China"", ""Expectativa de aumento na oferta global de petróleo"", ""queda nos preços internacionais do petróleo"", ""incertezas fiscais no Brasil"", ""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado global""]",queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2023-05-10"", ""2023-05-10"", ""2023-05-03"", ""2023-05-03"", ""2023-03-22""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-09-09,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia globalmente""]",Alta das ações da Exxon Mobil nos EUA,0.999999999998999,5,"[""2024-08-22"", ""2024-07-24"", ""2024-07-18"", ""2024-07-15"", ""2024-06-28""]","[""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-09-10,EXXO34,"[""Preocupações com a demanda global"", ""Aumento dos estoques de petróleo nos EUA"", ""Desvalorização das ações da Exxon Mobil nos EUA"", ""Movimento global de aversão a risco no setor de energia""]",Preocupações com a demanda global,0.9999999999989988,5,"[""2023-10-02"", ""2022-12-06"", ""2023-06-27"", ""2023-05-03"", ""2022-08-04""]","[""Preocupações com a demanda global"", ""Preocupações com a demanda global"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA""]",,residual,feature_only
2024-09-11,EXXO34,"[""Cortes de produção por países da OPEP+"", ""Sinais de recuperação da demanda global""]",Cortes de produção por países da OPEP+,0.9075445648232863,5,"[""2024-02-08"", ""2023-09-14"", ""2023-06-15"", ""2021-02-08"", ""2023-09-27""]","[""Cortes de produção da OPEP+"", ""Cortes de produção da OPEP+"", ""Cortes de produção da OPEP+"", ""Cortes de produção da Opep+"", ""Cortes de produção mantidos pela OPEP+""]",,residual,feature_only
2024-09-12,EXXO34,"[""Expectativa de cortes de produção pela OPEP+"", ""Redução dos estoques de petróleo nos EUA""]",Redução dos estoques de petróleo nos EUA,0.999999999998999,5,"[""2024-08-23"", ""2024-08-07"", ""2024-07-31"", ""2024-08-07"", ""2024-01-09""]","[""Redução dos estoques de petróleo nos EUA"", ""Redução dos estoques de petróleo nos EUA"", ""Redução dos estoques de petróleo nos EUA"", ""Expectativa de cortes de produção pela OPEP+"", ""Expectativa de cortes de produção pela OPEP+""]",,residual,feature_only
2024-09-13,EXXO34,"[""Valorização do preço do petróleo no mercado internacional"", ""Otimismo generalizado com empresas do setor de óleo e gás""]",Valorização do preço do petróleo no mercado internacional,0.8630231836066422,5,"[""2023-05-17"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23"", ""2024-06-28""]","[""Valorização dos preços do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Otimismo com o setor de energia e petróleo""]",,residual,feature_only
2024-09-18,EXXO34,"[""queda nos preços internacionais do petróleo"", ""preocupações fiscais no Brasil""]",queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2023-11-07"", ""2023-10-20"", ""2023-09-11"", ""2023-08-15"", ""2023-07-13""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-09-23,EXXO34,"[""Alta nos preços do petróleo"", ""Perspectiva de bons resultados trimestrais da Exxon Mobil""]",Alta nos preços do petróleo,0.999999999998999,5,"[""2021-11-23"", ""2021-11-08"", ""2021-11-01"", ""2021-10-19"", ""2021-10-08""]","[""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",,residual,feature_only
2024-09-24,EXXO34,"[""Desvalorização das ações da Exxon Mobil no exterior"", ""Movimento geral de aversão a risco no mercado global"", ""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-09-25,EXXO34,"[""Aumento dos estoques de petróleo nos EUA"", ""Dados econômicos fracos da China"", ""Queda do preço internacional do petróleo"", ""Desempenho negativo do mercado brasileiro""]",Aumento dos estoques de petróleo nos EUA,0.9999999999989988,5,"[""2024-09-10"", ""2024-08-27"", ""2024-08-19"", ""2024-07-19"", ""2024-05-01""]","[""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA""]",,residual,feature_only
2024-09-26,EXXO34,"[""preocupação com excesso de oferta"", ""sinais de desaceleração econômica global"", ""queda do preço internacional do petróleo"", ""sentimento negativo no setor de energia"", ""queda nos preços do petróleo"", ""ajustes de portfólio de investidores"", ""Queda dos preços internacionais do petróleo"", ""Sentimento negativo no setor de petróleo e energia""]",sentimento negativo no setor de energia,0.9999999999989992,5,"[""2023-11-07"", ""2023-08-15"", ""2023-07-06"", ""2023-06-14"", ""2023-01-06""]","[""Sentimento negativo no setor de energia"", ""Sentimento negativo no setor de energia"", ""Sentimento negativo no setor de energia"", ""Sentimento negativo no setor de energia"", ""Sentimento negativo no setor de energia""]",,residual,feature_only
2024-09-27,EXXO34,"[""Alta do preço do petróleo"", ""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Alta nos preços internacionais do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Desempenho positivo das ações da Exxon Mobil nos EUA,0.999999999998999,5,"[""2024-06-24"", ""2024-04-10"", ""2024-02-15"", ""2023-11-17"", ""2022-08-18""]","[""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Alta nos preços internacionais do petróleo"", ""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-10-01,EXXO34,"[""Preocupações com oferta restrita"", ""Expectativa de manutenção dos cortes de produção pela OPEP+"", ""Alta das ações da Exxon Mobil nos EUA"", ""Divulgação de dados operacionais positivos"", ""Alta do preço internacional do petróleo"", ""Otimismo do mercado em relação ao setor de energia"", ""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989992,5,"[""2024-09-27"", ""2024-09-09"", ""2024-08-22"", ""2024-07-15"", ""2024-06-28""]","[""Alta do preço do petróleo"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-10-03,EXXO34,"[""Expectativa de intervenção da OPEP+"", ""Cobertura de posições vendidas após forte queda""]",Expectativa de intervenção da OPEP+,0.8629956324502709,5,"[""2022-08-31"", ""2021-12-01"", ""2024-08-23"", ""2024-05-30"", ""2022-08-18""]","[""Expectativa sobre decisão da OPEP+"", ""Expectativa pela decisão da OPEP+"", ""Expectativa de cortes de oferta pela OPEP+"", ""Expectativa pela reunião da Opep+"", ""Expectativa de restrição de oferta pela OPEP+""]",,residual,feature_only
2024-10-07,EXXO34,"[""Conflito entre Israel e Hamas"", ""Temor de interrupção no fornecimento de petróleo no Oriente Médio""]",Conflito entre Israel e Hamas,0.8933361146665361,5,"[""2023-10-09"", ""2023-10-13"", ""2022-03-07"", ""2022-02-24"", ""2023-10-09""]","[""Conflito Israel-Hamas"", ""Temor de interrupções no fornecimento de petróleo"", ""Temor de interrupção no fornecimento global de petróleo"", ""Temor de interrupção no fornecimento global de petróleo"", ""Risco de interrupção no fornecimento de petróleo""]",,residual,feature_only
2024-10-08,EXXO34,"[""Preocupações com demanda global"", ""Aumento dos estoques de petróleo nos EUA"", ""queda do preço do petróleo"", ""preocupações fiscais no Brasil"", ""Queda nos preços internacionais do petróleo"", ""Movimento negativo do setor de petróleo na B3""]",Aumento dos estoques de petróleo nos EUA,0.9999999999989994,5,"[""2023-04-26"", ""2022-12-22"", ""2022-11-21"", ""2023-01-24"", ""2024-02-23""]","[""Aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Aumento dos estoques de petróleo nos EUA"", ""Preocupações com demanda global""]",,residual,feature_only
